country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic
US,MU,MU,2016,Q4,2016-09-01,2016-10-28,0.1799813490829966,0.005595275101025801,-0.052844264843021446,-0.014010796554992376,-0.006233842430465155,1.9638055842812823,1.2096026490066225,0.5305737109658678,0.2785203605843954,-0.33354056574448243,-0.039089859005152085,-0.10638888888888887,0.11007591442374043,-1.3609341825902335,,-1.3824371974767053,12399000000.0,-276000000.0,-0.27588960001765694,-0.022259859666102104,-0.02274694028928174,-0.23425148221343872,-1.095205243187306,-0.16993200001087566
US,MU,MU,2017,Q1,2016-12-01,2017-01-09,0.25465994962216626,0.09042821158690176,0.04534005037783375,0.014754098360655738,0.0065010112684195315,1.713667508113956,1.1905844155844156,0.5269435263687311,0.28664987405541564,-0.037783375314861464,-0.03459982663969951,0.18507462686567155,0.23406900839291267,-0.12621359223300976,,-0.13041448842419723,13019000000.0,-302000000.0,-0.2903846153846154,-0.02319686611874952,-0.024754098360655737,-0.13026922306099276,-1.1436726926736442,0.17307692307692307
US,MU,MU,2017,Q2,2017-03-02,2017-03-28,0.36660929432013767,0.22461273666092943,0.1923407917383821,0.06720036080730635,0.0297054376900201,1.9099289418091032,1.2052915237628614,0.5322206768660176,0.3022805507745267,0.04991394148020654,-0.01697928261700254,0.5841854124062713,0.17078085642317387,,3.966666666666667,,14733000000.0,689000000.0,0.626933575978162,0.04676576393131066,0.05179088209869583,0.07250491373662382,-0.3566760037348272,0.813466787989081
US,MU,MU,2017,Q3,2017-06-01,2017-06-30,0.4687387711103126,0.35267696730147324,0.29590370104204095,0.1081489263904393,0.05019658041510469,2.143301574956251,1.0047616102900254,0.48841193976012265,0.4324469996406755,0.20445562342795545,-0.0231629636402426,0.9206349206349207,0.19750430292598975,,0.8422818791946309,,17401000000.0,2551000000.0,2.306509945750452,0.1466007700706856,0.16750935714754744,0.361367548114536,5.989041095890411,1.4891500904159132
US,MU,MU,2017,Q4,2017-08-31,2017-10-26,0.5070055392636038,0.4090909090909091,0.3857934180514826,0.1361232467233847,0.06903488185647857,2.335395575553056,0.8520487621502605,0.44900384876613086,0.5218312153796025,0.27370478983382207,-0.024342958762736323,0.9079888094497979,0.1027667984189724,,0.43776563448694605,,20322000000.0,5089000000.0,4.588818755635708,0.2504182659187088,0.29253851460105773,0.6390031454149527,,2.1352569882777277
US,MU,MU,2018,Q1,2017-11-30,2017-12-20,0.550786417756872,0.4561222989857416,0.3936498603557254,0.13016744841665248,0.07384835992113283,2.3926204549525343,0.6125366243452011,0.3710037374633648,0.5344700867264442,0.22739967661325886,-0.02641774787320584,0.7136020151133502,0.10834147930922122,13.877777777777778,0.13091216216216206,12.644522829708016,23155000000.0,7587000000.0,6.690476190476191,0.3276614122219823,0.36877536636935865,0.7785544204624011,,2.361552028218695
US,MU,MU,2018,Q2,2018-03-01,2018-03-23,0.580873350564549,0.48619235478166234,0.4501428377091552,0.13723741782966634,0.08435516353532006,2.5812550937245313,0.5719344670584114,0.35617865884690886,0.5914841518160795,0.2811862331655557,-0.02648685854131083,0.5815404475043029,0.08055269733940906,2.7013422818791946,0.23562359970126967,2.518836650333248,25858000000.0,10002000000.0,8.652249134948097,0.38680485729754815,0.4148228023971964,0.7551075816194937,13.516690856313497,2.862456747404844
US,MU,MU,2018,Q3,2018-05-31,2018-06-22,0.6057457996665384,0.5080159035526485,0.49031678850840066,0.14069112722187466,0.09200077008230255,2.6345402005779364,0.430276798492094,0.2945871669255586,0.5464922406053611,0.23509041939207387,-0.010540501516099534,0.40082644628099184,0.06067201741259698,1.321190042501518,0.1553339377455425,1.2150441648030017,28089000000.0,12178000000.0,10.507333908541847,0.4335505001958062,0.44816545835940086,0.6142175737026607,3.773814190513524,3.298533218291631
US,MU,MU,2018,Q4,2018-08-30,2018-10-15,0.6103080568720379,0.5080568720379147,0.5124407582938388,0.14193590732323647,0.10150080379249246,2.7874522071602366,0.31621973121942154,0.23542973072666912,0.610781990521327,0.33981042654028437,-0.01947876697058237,0.3750407298794396,0.08246761574964734,0.8264358108108107,0.13131048914465082,0.7476422037870485,30391000000.0,14135000000.0,12.19585849870578,0.4651048007633839,0.46387608092808036,0.4954728865269167,1.7775594419335823,3.731665228645384
US,MU,MU,2019,Q1,2018-11-29,2018-12-19,0.5832174902059901,0.4792114242385947,0.4161506381903197,0.09954204011305412,0.07486558070273158,2.898246290229331,0.29100357258850273,0.22101132413947752,0.6078604827499052,0.2641223303424744,-0.03448863830125837,0.16316331030427755,-0.06244075829383888,0.22964899178491405,-0.23861271676300577,0.2307342953963747,31501000000.0,14750000000.0,13.018534863195057,0.46823910352052317,0.44586853679548993,0.36044050960915563,0.9441149334387768,2.906443071491615
US,MU,MU,2019,Q2,2019-02-28,2019-03-21,0.4908311910882605,0.34413024850042845,0.2774635818337618,0.047314279034426324,0.035164310071458045,2.2483358239369653,0.3488008794515,0.2539010676606229,0.5886889460154242,0.13179091688089117,-0.03944310505853479,-0.20623044483743713,-0.26260583849361807,-0.5107283167119976,-0.5083510476768904,-0.4922818080063458,29985000000.0,13060000000.0,11.723518850987432,0.4355511088877772,0.3816704658366941,0.1596024441178745,0.3057388522295541,1.4533213644524237
US,MU,MU,2019,Q3,2019-05-30,2019-06-26,0.3817878028404344,0.21282372598162072,0.17543859649122806,0.024037773644298183,0.01791522260730472,2.791550861589772,0.285876058092461,0.21815589353612166,0.5662071846282373,0.06077694235588972,-0.03990402559317515,-0.38591766063870725,-0.17943444730077118,-0.7802772691603452,-0.4811612106238419,-0.7695396877437468,26976000000.0,10077000000.0,9.11945701357466,0.37355427046263345,0.2883674345399914,-0.03962405212004705,-0.1725242240105107,0.7601809954751131
US,MU,MU,2019,Q4,2019-08-29,2019-10-17,0.2864476386036961,0.11724845995893224,0.11519507186858316,0.015757541711139824,0.011788810086682427,2.5826291079812207,0.3376996181823249,0.24785730357763822,0.45852156057494864,0.037782340862423,-0.035135277121092726,-0.4229857819905213,0.01712614870509599,-0.8702890173410405,-0.3321428571428572,-0.8638269665745162,23406000000.0,6313000000.0,5.718297101449275,0.2697171665384944,0.1773214987922027,-0.22983778092198348,-0.5533781393703573,0.5081521739130435
US,MU,MU,2020,Q1,2019-11-28,2019-12-20,0.265552099533437,0.10069984447900467,0.09545101088646968,0.01356709633743662,0.00996590078752943,2.559284470476492,0.36024657534246574,0.2648391709802816,0.39094090202177295,0.013219284603421462,-0.030851668425753025,-0.3499304941235941,0.056262833675564616,-0.8508958396598846,-0.124777183600713,-0.8473938449274158,20637000000.0,3511000000.0,3.17163504968383,0.17013131753646363,0.09701440985894089,-0.344877940382845,-0.7619661016949153,0.44354110207768743
US,MU,MU,2020,Q2,2020-02-27,2020-03-26,0.28246820929747757,0.09172399416301856,0.08442776735459662,0.011016960678971207,0.008157346143388018,2.744074201305393,0.34100424060719015,0.2542902030293265,0.4171357098186366,-0.01146549927037732,-0.03214598628357352,-0.17789203084832905,-0.06745723172628304,-0.7498455836936381,-0.17515274949083504,-0.7491700992211636,19599000000.0,2297000000.0,2.0675067506750677,0.11719985713556814,0.06248384859159719,-0.34637318659329663,-0.8241194486983154,0.3645364536453645
US,MU,MU,2020,Q3,2020-05-28,2020-06-30,0.3242000735564546,0.16403089371092314,0.14766458256712026,0.02145825260879441,0.01579884509065153,2.893936944219887,0.3750661025912216,0.27276223440053843,0.37201176903273264,0.014527399779330636,-0.024003226663256372,0.1357560568086884,0.13362518240567023,-0.044047619047619,0.9827160493827161,-0.04921027817067425,20249000000.0,2260000000.0,2.0342034203420343,0.11161044989876043,0.060393089534091365,-0.2493698102016607,-0.7757269028480699,0.7227722772277227
US,MU,MU,2020,Q4,2020-09-03,2020-10-19,0.3414795244385733,0.19881109643328929,0.16314398943196828,0.025723807540095813,0.01869742531911471,2.707611152976639,0.3765001538619346,0.27351987778978354,0.375,-0.001486129458388375,-0.02428015858747386,0.24353182751540037,0.11364472232438394,0.7611408199643495,0.23038605230386056,0.7500445231688944,21435000000.0,2687000000.0,2.4185418541854187,0.12535572661534872,0.0699593834617788,-0.08420917713406817,-0.5743703469032155,0.8892889288928892
US,MU,MU,2021,Q1,2020-12-03,2021-01-08,0.3007102026675905,0.15139442231075698,0.1390957907500433,0.020354105674055486,0.01495776248265328,2.905942334739803,0.3454030621194277,0.2567283157326181,0.34072406028061664,-0.1335527455395808,-0.02168223602715868,0.12227838258164847,-0.046730515191545585,0.6354378818737272,-0.18724696356275305,0.6237037984163372,22064000000.0,2999000000.0,2.6896860986547084,0.13592277012327775,0.07601738843896937,0.0691476474293744,-0.14582739960125324,0.7201793721973094
US,MU,MU,2021,Q2,2021-03-04,2021-04-01,0.26443232841565106,0.10711994868505452,0.0966966003848621,0.014968350502668487,0.011184686439263257,3.180379164365912,0.3313085606079237,0.24885933314860995,0.49021808851828097,0.0062540089801154585,-0.04551777864336987,0.2999791536376901,0.08020093538887929,0.48888888888888893,-0.24906600249066002,0.47692460317460306,23503000000.0,3197000000.0,2.8544642857142857,0.1360251882738374,0.07935956311282115,0.19919383642022548,0.39181541140618203,0.5383928571428571
US,MU,MU,2021,Q3,2021-06-03,2021-07-01,0.4211802748585287,0.30342225815144164,0.23376448396658583,0.04184655459347338,0.031523101800541437,3.3982057854265837,0.32381267895596205,0.24460611694045725,0.47965507949339803,0.17528967933171652,-0.03315830592852341,0.3648400147112909,0.19018601667735724,1.160647571606476,1.8772802653399667,1.1413732846162303,25487000000.0,4129000000.0,3.6833184656556646,0.16200415898301096,0.09958756421697498,0.25867944096004747,0.8269911504424778,1.5477252453166814
US,MU,MU,2021,Q4,2021-09-02,2021-10-08,0.47280638143582304,0.35690113608895335,0.3287406333091612,0.063114906255801,0.04739006202522824,3.0988480697384806,0.3395169917829422,0.25346225084538393,0.4694222866811699,0.22588832487309646,-0.02028015889609032,0.3662483487450463,0.11479385610347626,1.7530364372469633,0.5677233429394812,1.723618416546195,27705000000.0,5861000000.0,5.2190560997328586,0.2115502616856163,0.13599870057545943,0.29251224632610207,1.1812430219575734,2.4220837043633128
US,MU,MU,2022,Q1,2021-12-02,2022-01-06,0.4637700013008976,0.3478600234161571,0.29998699102380644,0.05133513651896127,0.03840293101294808,3.100583538083538,0.3341029885858674,0.25043268131796365,0.5122934825029271,0.0875504097827501,-0.027178483700403846,0.33154339165078817,-0.0709451293207638,1.87173100871731,-0.1522058823529412,1.8614656610543348,29619000000.0,7364000000.0,6.580875781948168,0.24862419392957225,0.1639340612860498,0.34241298042059465,1.4554851617205737,2.0607685433422698
US,MU,MU,2022,Q2,2022-03-03,2022-03-30,0.47212946313896736,0.32763935268430516,0.2906498844079116,0.048275788508101075,0.03622480831105633,3.108123735183579,0.33129898630995924,0.24885393117307208,0.46596455175956847,0.13061905985101463,-0.02185013846424741,0.248556767158435,0.012878886431637815,2.7529021558872304,-0.018647007805724147,2.756255955847809,31169000000.0,9024000000.0,8.064343163538874,0.28951843177516123,0.19250583981312597,0.3261711270901586,1.8226462308414138,2.0223413762287756
US,MU,MU,2022,Q3,2022-06-02,2022-06-30,0.46690580884054617,0.3470261513538533,0.30386484610043973,0.054074089327265616,0.040715703299429425,3.239834498501926,0.3249731133702644,0.2452677039941191,0.444110159685258,0.14579958342976163,-0.01879186306127512,0.16437617892751288,0.10994091959928065,0.5135446685878962,0.16040653999116228,0.5257945804739497,32389000000.0,9915000000.0,8.91636690647482,0.30612244897959184,0.20416778205629801,0.27080472397692934,1.401307822717365,2.3615107913669067
US,MU,MU,2022,Q4,2022-09-01,2022-10-07,0.3947011892217372,0.2259521300617191,0.22459732048773146,0.030084284389240636,0.022678390928643627,2.88910996153336,0.3281303223996634,0.24706184089434696,0.5685684178834863,0.02468764112599729,-0.034731986107205556,-0.1971235194585449,-0.23131219625086785,-0.45147058823529407,-0.43183549124143183,-0.43846989114697843,30758000000.0,8687000000.0,7.918869644484959,0.28243058716431496,0.17516231802234142,0.11019671539433307,0.4821702781095376,1.3600729261622606
US,MU,MU,2023,Q1,2022-12-01,2022-12-22,0.2186046511627907,-0.047980416156670744,-0.04773561811505508,-0.00393093647001905,-0.002907041749591896,3.5127969348659005,0.3765870279479171,0.27356572472522617,0.23084455324357406,-0.36866585067319463,-0.016965197492490144,-0.4685833224925199,-0.3850669878067139,-1.0845620121422377,-1.1306970509383378,-1.0868118271441871,27156000000.0,6186000000.0,5.675229357798165,0.22779496243923994,0.12470140001814278,-0.08315608224450521,-0.1599674090168387,-0.17889908256880735
US,MU,MU,2023,Q2,2023-03-02,2023-03-29,-0.32656376929325753,-0.6003249390739236,-0.6260492824262117,-0.047885836189844974,-0.03440629790020388,4.167078972407231,0.4076221512156929,0.28958208057727,0.09287841862984024,-0.504197129704847,-0.03951069244162686,-0.5256871307474955,-0.09596083231334152,-2.0216526734423335,,-2.04787290704122,23063000000.0,1611000000.0,1.4766269477543539,0.0698521441269566,0.033366817518096996,-0.2600660913086721,-0.8214760638297872,-2.1191567369385886
US,MU,MU,2023,Q3,2023-06-01,2023-06-29,-0.17803837953091683,-0.43949893390191896,-0.5053304904051172,-0.04092292417603764,-0.028683812405446294,4.258228840125392,0.446536725030283,0.30869366626065775,0.006396588486140725,-0.4096481876332623,-0.029046898638426626,-0.5658412404535986,0.015976171134578943,-1.722010662604722,,-1.733890179905348,18173000000.0,-2911000000.0,-2.6608775137111516,-0.16018268860397292,-0.06283050225550928,-0.43891444626262,-1.2935955622793747,-1.7330895795246801
US,MU,MU,2023,Q4,2023-08-31,2023-10-06,-0.1084788029925187,-0.3428927680798005,-0.3566084788029925,-0.03194638369170623,-0.022011174904182123,4.458342077649528,0.45634632819582954,0.3133501416254241,0.06209476309226933,-0.30224438902743145,-0.02584388997491034,-0.39635706758994427,0.06876332622601278,-1.9584450402144773,,-1.9601956247628143,15540000000.0,-5833000000.0,-5.326940639269407,-0.37535392535392537,-0.13030996928232338,-0.4947655894401457,-1.6714631057902614,-1.3059360730593608
US,MU,MU,2024,Q1,2023-11-30,2023-12-21,-0.007405840033855269,-0.23867964451967838,-0.26110876005078293,-0.02836618585138785,-0.019276732015933766,3.5320362294532037,0.48714002564999415,0.3275683642749624,0.2964451967837495,-0.08358019466779518,-0.04116222760290557,0.1569155446756425,0.17855361596009978,,,,16181000000.0,-6872000000.0,-6.247272727272727,-0.4246956306779556,-0.15796793287742084,-0.4041464133156577,-2.1108955706433883,-1.1218181818181818
US,MU,MU,2024,Q2,2024-02-29,2024-03-21,0.18526785714285715,0.03279532967032967,0.13616071428571427,0.01828136706818051,0.012247671706797227,3.744208339990414,0.49801686801914746,0.3324507745214401,0.2093063186813187,-0.028331043956043956,-0.006579455418783882,0.5770376387760627,0.23233178163351664,,,,18312000000.0,-3767000000.0,-3.4121376811594204,-0.20571210135430318,-0.08684225693043629,-0.2060009539088583,-3.3382991930477965,0.7182971014492754
US,MU,MU,2024,Q3,2024-05-30,2024-06-27,0.2689766554103656,0.09998531786815446,0.04874467772720599,0.007537317668426131,0.005031332166427981,3.4092105263157895,0.49813453928773316,0.33250320730510907,0.36441051240640143,0.058141242108354134,-0.032582422162108916,0.8152985074626866,0.16947115384615374,,-0.5813366960907944,,21371000000.0,-1539000000.0,-1.3902439024390243,-0.07201347620607365,-0.03493955389068619,0.17597534804380133,,0.2999096657633243
US,MU,MU,2024,Q4,2024-08-29,2024-10-04,0.35316129032258065,0.19703225806451613,0.11445161290322581,0.019853171583329603,0.013075749423237096,2.63538062283737,0.538100197203696,0.3498472974530368,0.4393548387096774,0.036774193548387096,-0.03711920749460091,0.9326683291770574,0.137865218029658,,1.6716867469879517,,25111000000.0,778000000.0,0.7021660649819494,0.03098243797538927,0.017413492099019653,0.6158944658944658,,0.8005415162454874
US,MU,MU,2025,Q1,2024-11-28,2024-12-18,0.3844299001033414,0.2496268228269606,0.21472040417958435,0.04068401357584196,0.026547981572577498,2.716916250693289,0.5270423317734043,0.34513930675473337,0.37248823056608105,0.004363302330922035,-0.019506377904129134,0.8427845958527296,0.12374193548387091,,1.108229988726043,,29094000000.0,3882000000.0,3.4941494149414942,0.1334295731078573,0.08445740144460882,0.7980347320931958,,1.683168316831683
US,MU,MU,2025,Q2,2025-02-27,2025-03-20,0.36793741462808893,0.22016639761579535,0.19657270582391656,0.033176150057633864,0.021907912036204104,3.1343150945791547,0.5021281845660354,0.3342778530655825,0.489507016018875,0.8876195206755246,-0.03264735596551199,0.38272664835164827,-0.07532437708118034,0.996216897856242,-0.15347593582887697,0.9765232782361355,31323000000.0,4672000000.0,4.190134529147982,0.1491555725824474,0.09791470187572042,0.7105176933158583,,1.4197309417040358
US,MU,MU,2025,Q3,2025-05-29,2025-06-25,0.3771637458337813,0.24040425760670894,0.2026663799591442,0.03793481651422304,0.024892703862660945,2.7547113961519485,0.5448293528809017,0.3526793117083562,0.4955381141812708,0.17965810127943233,-0.035972268075272366,0.365585082954045,0.15497330187507763,4.677710843373494,0.19077700568540745,4.621847856542449,33813000000.0,6225000000.0,5.567978533094812,0.18410078963712181,0.12527545506686388,0.5821908193346124,,1.686046511627907
US,MU,MU,2025,Q4,2025-08-28,2025-10-03,0.44666372072470173,0.3323906319045515,0.2828988068935042,0.06102198964856596,0.03971587208039951,2.5179849834119086,0.5286254961691129,0.3458175318244402,0.5064074237737517,0.006363234644277508,-0.031378144483389686,0.45999999999999996,0.2165358563595312,2.608793686583991,0.6981432360742705,2.582924197791274,37378000000.0,8539000000.0,7.651433691756273,0.22844989030980792,0.16278249597285369,0.4885110111106685,9.975578406169666,2.868279569892473
US,MU,MU,2026,Q1,2025-11-27,2025-12-17,0.5608737081287107,0.44968115517115004,0.3840797478560434,0.09276717033574988,0.06209671207389983,2.4597844112769485,0.46194265891235586,0.3159786439613358,0.6165066334383933,0.22150553397346626,-0.03757799121876648,0.5665403605465611,0.20574458683163943,1.8021390374331552,0.6369884411121525,1.767267973856209,42312000000.0,11909000000.0,10.585777777777778,0.28145679712611077,0.21083286861229872,0.4543204784491648,2.067748583204534,4.657777777777778
US,MU,MU,2026,Q2,2026-02-26,2026-03-18,0.743880972338642,0.6803436714165968,0.5779128248113998,0.2100940844855826,0.14709835715809685,2.89682428651371,0.4009163802978236,0.28618152085036797,0.49886839899413243,0.23118189438390613,0.02011947941113719,1.9628709797590962,0.74888221065748,7.710675931775111,1.6314885496183207,7.633247701270443,58119000000.0,24115000000.0,21.435555555555556,0.4149245513515374,0.36742467527520667,0.8554736136385404,4.161601027397261,12.25688888888889
